feature_set,model,split,label,precision,recall,f1-score,support
v1_corners_related,logistic_regression,validation,accuracy,0.5268264840182648,0.5268264840182648,0.5268264840182648,0.5268264840182648
v1_corners_related,logistic_regression,validation,macro avg,0.5297919714908326,0.5286395870268016,0.5229960047358577,1752.0
v1_corners_related,logistic_regression,validation,weighted avg,0.5300662362281798,0.5268264840182648,0.5222152701050486,1752.0
v1_corners_related,logistic_regression,test,No,0.5224111282843895,0.7699316628701595,0.6224677716390423,878.0
v1_corners_related,logistic_regression,test,Yes,0.5560439560439561,0.2904707233065442,0.3815987933634992,871.0
v1_corners_related,logistic_regression,test,accuracy,0.531160663236135,0.531160663236135,0.531160663236135,0.531160663236135
v1_corners_related,logistic_regression,test,macro avg,0.5392275421641728,0.5302011930883519,0.5020332825012708,1749.0
v1_corners_related,logistic_regression,test,weighted avg,0.5391602380491594,0.531160663236135,0.5025152958940463,1749.0
v1_corners_related,random_forest_reference,train,No,0.994343891402715,0.9947940244454504,0.9945689069925322,4418.0
v1_corners_related,random_forest_reference,train,Yes,0.9950075971347949,0.9945758298980256,0.9947916666666666,4609.0
v1_corners_related,random_forest_reference,train,accuracy,0.994682618810236,0.994682618810236,0.994682618810236,0.994682618810236
v1_corners_related,random_forest_reference,train,macro avg,0.9946757442687549,0.994684927171738,0.9946802868295994,9027.0
v1_corners_related,random_forest_reference,train,weighted avg,0.9946827658592516,0.994682618810236,0.9946826434872797,9027.0
v1_corners_related,random_forest_reference,validation,No,0.5379464285714286,0.5604651162790698,0.5489749430523918,860.0
v1_corners_related,random_forest_reference,validation,Yes,0.5584112149532711,0.5358744394618834,0.5469107551487414,892.0
v1_corners_related,random_forest_reference,validation,accuracy,0.547945205479452,0.547945205479452,0.547945205479452,0.547945205479452
v1_corners_related,random_forest_reference,validation,macro avg,0.5481788217623498,0.5481697778704766,0.5479428491005667,1752.0
v1_corners_related,random_forest_reference,validation,weighted avg,0.548365714788668,0.547945205479452,0.5479239980694831,1752.0
v1_corners_related,random_forest_reference,test,No,0.5394871794871795,0.5990888382687927,0.5677280086346466,878.0
v1_corners_related,random_forest_reference,test,Yes,0.5452196382428941,0.4845005740528129,0.5130699088145897,871.0
v1_corners_related,random_forest_reference,test,accuracy,0.5420240137221269,0.5420240137221269,0.5420240137221269,0.5420240137221269
v1_corners_related,random_forest_reference,test,macro avg,0.5423534088650368,0.5417947061608028,0.5403989587246181,1749.0
v1_corners_related,random_forest_reference,test,weighted avg,0.5423419373923981,0.5420240137221269,0.5405083374263735,1749.0
v1_corners_related,catboost_classifier,train,No,0.7158245704026673,0.6317338162064282,0.6711554647108332,4418.0
v1_corners_related,catboost_classifier,train,Yes,0.6827223088923557,0.7596007810804947,0.7191126630378967,4609.0
v1_corners_related,catboost_classifier,train,accuracy,0.6970200509582364,0.6970200509582364,0.6970200509582364,0.6970200509582364
v1_corners_related,catboost_classifier,train,macro avg,0.6992734396475115,0.6956672986434614,0.6951340638743649,9027.0
v1_corners_related,catboost_classifier,train,weighted avg,0.6989232384761107,0.6970200509582364,0.6956414209631246,9027.0
v1_corners_related,catboost_classifier,validation,No,0.5480427046263345,0.5372093023255814,0.5425719318849089,860.0
v1_corners_related,catboost_classifier,validation,Yes,0.5621562156215621,0.5728699551569507,0.5674625208217657,892.0
v1_corners_related,catboost_classifier,validation,accuracy,0.555365296803653,0.555365296803653,0.555365296803653,0.555365296803653
v1_corners_related,catboost_classifier,validation,macro avg,0.5550994601239483,0.555039628741266,0.5550172263533373,1752.0
v1_corners_related,catboost_classifier,validation,weighted avg,0.5552283506353203,0.555365296803653,0.5552445376678292,1752.0
v1_corners_related,catboost_classifier,test,No,0.545,0.6207289293849658,0.5804046858359957,878.0
v1_corners_related,catboost_classifier,test,Yes,0.5554072096128171,0.47761194029850745,0.5135802469135803,871.0
v1_corners_related,catboost_classifier,test,accuracy,0.5494568324757004,0.5494568324757004,0.5494568324757004,0.5494568324757004
v1_corners_related,catboost_classifier,test,macro avg,0.5502036048064085,0.5491704348417367,0.546992466374788,1749.0
v1_corners_related,catboost_classifier,test,weighted avg,0.5501827784864286,0.5494568324757004,0.5471261916670855,1749.0
