feature_set,model,split,label,precision,recall,f1-score,support
full_v2,logistic_regression,test,weighted avg,0.5039213451880306,0.5037164093767867,0.503744798330906,1749.0
full_v2,random_forest_reference,train,H,0.8794110180248794,0.8834480999744962,0.8814249363867684,3921.0
full_v2,random_forest_reference,train,D,0.9895261845386534,0.8736239542051959,0.9279700654817586,2271.0
full_v2,random_forest_reference,train,A,0.8225754135582225,0.8945326278659612,0.8570462994254816,2835.0
full_v2,random_forest_reference,train,accuracy,0.8844577378974189,0.8844577378974189,0.8844577378974189,0.8844577378974189
full_v2,random_forest_reference,train,macro avg,0.8971708720405851,0.8838682273485512,0.8888137670980029,9027.0
full_v2,random_forest_reference,train,weighted avg,0.8892639707766029,0.8844577378974189,0.8854783929492448,9027.0
full_v2,random_forest_reference,validation,H,0.59,0.7033112582781457,0.6416918429003021,755.0
full_v2,random_forest_reference,validation,D,0.3582887700534759,0.1447084233261339,0.20615384615384616,463.0
full_v2,random_forest_reference,validation,A,0.5022556390977444,0.6254681647940075,0.5571309424520434,534.0
full_v2,random_forest_reference,validation,accuracy,0.5319634703196348,0.5319634703196348,0.5319634703196348,0.5319634703196348
full_v2,random_forest_reference,validation,macro avg,0.4835148030504068,0.4911626154660957,0.46832554383539726,1752.0
full_v2,random_forest_reference,validation,weighted avg,0.5020218103955221,0.5319634703196348,0.5008187759294236,1752.0
full_v2,random_forest_reference,test,H,0.57847533632287,0.7020408163265306,0.6342962507682852,735.0
full_v2,random_forest_reference,test,D,0.32038834951456313,0.1506849315068493,0.20496894409937888,438.0
full_v2,random_forest_reference,test,A,0.533026113671275,0.6024305555555556,0.5656071719641402,576.0
full_v2,random_forest_reference,test,accuracy,0.531160663236135,0.531160663236135,0.531160663236135,0.531160663236135
full_v2,random_forest_reference,test,macro avg,0.477296599836236,0.48505210112964514,0.4682907889439348,1749.0
full_v2,random_forest_reference,test,weighted avg,0.498875077621122,0.531160663236135,0.5041588752896298,1749.0
full_v2,catboost_classifier,train,H,0.5900452488687783,0.8314205559806171,0.6902392547109888,3921.0
full_v2,catboost_classifier,train,D,0.7651162790697674,0.1448701012769705,0.24361347649018883,2271.0
full_v2,catboost_classifier,train,A,0.5764973958333334,0.6246913580246913,0.5996275605214153,2835.0
full_v2,catboost_classifier,train,accuracy,0.5937742328569846,0.5937742328569846,0.5937742328569846,0.5937742328569846
full_v2,catboost_classifier,train,macro avg,0.6438863079239597,0.5336606717607597,0.5111600972408643,9027.0
full_v2,catboost_classifier,train,weighted avg,0.6298345638384204,0.5937742328569846,0.5494204560661591,9027.0
full_v2,catboost_classifier,validation,H,0.5542704626334519,0.8251655629139073,0.6631186801490154,755.0
full_v2,catboost_classifier,validation,D,0.3333333333333333,0.03023758099352052,0.055445544554455446,463.0
full_v2,catboost_classifier,validation,A,0.5494880546075085,0.602996254681648,0.575,534.0
full_v2,catboost_classifier,validation,accuracy,0.5473744292237442,0.5473744292237442,0.5473744292237442,0.5473744292237442
full_v2,catboost_classifier,validation,macro avg,0.47903061685809795,0.48613313286302523,0.43118807490115696,1752.0
full_v2,catboost_classifier,validation,weighted avg,0.49442588686187167,0.5473744292237442,0.47567117045731705,1752.0
full_v2,catboost_classifier,test,H,0.5373001776198935,0.8231292517006803,0.6501880709296077,735.0
full_v2,catboost_classifier,test,D,0.2619047619047619,0.02511415525114155,0.04583333333333333,438.0
full_v2,catboost_classifier,test,A,0.540447504302926,0.5451388888888888,0.5427830596369922,576.0
full_v2,catboost_classifier,test,accuracy,0.5317324185248714,0.5317324185248714,0.5317324185248714,0.5317324185248714
full_v2,catboost_classifier,test,macro avg,0.4465508146091938,0.4644607652802369,0.4129348212999777,1749.0
full_v2,catboost_classifier,test,weighted avg,0.46936974199164827,0.5317324185248714,0.4634684245192506,1749.0
